Point,Corner,temperature,vgs,Pass/Fail,Vthn,gmn,Ron,Id,Ids
529,nom,27,1.6,,451.8e-3,303.8e-6,3.204e3,280.9e-6,280.9e-6
535,nom,27,1.618,,451.8e-3,302.7e-6,3.143e3,286.4e-6,286.4e-6
541,nom,27,1.636,,451.8e-3,301.5e-6,3.083e3,291.9e-6,291.9e-6
547,nom,27,1.655,,451.8e-3,300.3e-6,3.027e3,297.3e-6,297.3e-6
553,nom,27,1.673,,451.8e-3,298.9e-6,2.972e3,302.8e-6,302.8e-6
559,nom,27,1.691,,451.9e-3,297.5e-6,2.92e3,308.2e-6,308.2e-6
565,nom,27,1.709,,451.9e-3,296e-6,2.87e3,313.6e-6,313.6e-6
571,nom,27,1.727,,451.9e-3,294.3e-6,2.822e3,319e-6,319e-6
577,nom,27,1.745,,451.9e-3,292.6e-6,2.775e3,324.3e-6,324.3e-6
583,nom,27,1.764,,451.9e-3,290.8e-6,2.731e3,329.6e-6,329.6e-6
589,nom,27,1.782,,451.9e-3,288.9e-6,2.688e3,334.9e-6,334.9e-6
595,nom,27,1.8,,451.9e-3,286.9e-6,2.646e3,340.1e-6,340.1e-6
4,nom,67.5,0,,422.7e-3,1.449e-9,16.57e9,54.32e-12,54.31e-12
10,nom,67.5,18.18e-3,,422.7e-3,2.35e-9,10.2e9,88.21e-12,88.19e-12
16,nom,67.5,36.36e-3,,422.7e-3,3.81e-9,6.288e9,143.1e-12,143.1e-12
22,nom,67.5,54.55e-3,,422.7e-3,6.169e-9,3.877e9,232.1e-12,232.1e-12
28,nom,67.5,72.73e-3,,422.7e-3,9.976e-9,2.393e9,376.2e-12,376.2e-12
34,nom,67.5,90.91e-3,,422.7e-3,16.1e-9,1.478e9,608.9e-12,608.9e-12
40,nom,67.5,109.1e-3,,422.7e-3,25.95e-9,914.5e6,984.1e-12,984.1e-12
46,nom,67.5,127.3e-3,,422.7e-3,41.69e-9,566.8e6,1.588e-9,1.588e-9
52,nom,67.5,145.5e-3,,422.7e-3,66.77e-9,352.1e6,2.556e-9,2.556e-9
58,nom,67.5,163.6e-3,,422.7e-3,106.5e-9,219.3e6,4.104e-9,4.104e-9
64,nom,67.5,181.8e-3,,422.7e-3,169e-9,137.1e6,6.566e-9,6.566e-9
70,nom,67.5,200e-3,,422.7e-3,266.6e-9,86.03e6,10.46e-9,10.46e-9
76,nom,67.5,218.2e-3,,422.7e-3,417.7e-9,54.27e6,16.58e-9,16.58e-9
82,nom,67.5,236.4e-3,,422.7e-3,648.9e-9,34.44e6,26.13e-9,26.13e-9
88,nom,67.5,254.5e-3,,422.7e-3,998.7e-9,22.01e6,40.89e-9,40.89e-9
94,nom,67.5,272.7e-3,,422.7e-3,1.521e-6,14.17e6,63.49e-9,63.49e-9
100,nom,67.5,290.9e-3,,422.7e-3,2.292e-6,9.21e6,97.72e-9,97.72e-9
106,nom,67.5,309.1e-3,,422.7e-3,3.412e-6,6.042e6,149e-9,149e-9
112,nom,67.5,327.3e-3,,422.7e-3,5.012e-6,4.005e6,224.7e-9,224.7e-9
118,nom,67.5,345.5e-3,,422.7e-3,7.25e-6,2.686e6,335.1e-9,335.1e-9
124,nom,67.5,363.6e-3,,422.7e-3,10.3e-6,1.825e6,493.3e-9,493.3e-9
130,nom,67.5,381.8e-3,,422.7e-3,14.34e-6,1.258e6,715.6e-9,715.6e-9
136,nom,67.5,400e-3,,422.7e-3,19.47e-6,881.3e3,1.021e-6,1.021e-6
142,nom,67.5,418.2e-3,,422.7e-3,25.74e-6,629.2e3,1.43e-6,1.43e-6
148,nom,67.5,436.4e-3,,422.7e-3,33.11e-6,458.3e3,1.964e-6,1.964e-6
154,nom,67.5,454.5e-3,,422.7e-3,41.41e-6,340.9e3,2.64e-6,2.64e-6
160,nom,67.5,472.7e-3,,422.7e-3,50.46e-6,259.1e3,3.474e-6,3.474e-6
166,nom,67.5,490.9e-3,,422.7e-3,60.02e-6,201e3,4.478e-6,4.478e-6
172,nom,67.5,509.1e-3,,422.7e-3,69.88e-6,159.1e3,5.658e-6,5.658e-6
178,nom,67.5,527.3e-3,,422.7e-3,79.84e-6,128.2e3,7.019e-6,7.019e-6
184,nom,67.5,545.5e-3,,422.7e-3,89.75e-6,105.1e3,8.56e-6,8.56e-6
190,nom,67.5,563.6e-3,,422.7e-3,99.49e-6,87.54e3,10.28e-6,10.28e-6
196,nom,67.5,581.8e-3,,422.7e-3,109e-6,73.92e3,12.18e-6,12.18e-6
202,nom,67.5,600e-3,,422.7e-3,118.2e-6,63.2e3,14.24e-6,14.24e-6
208,nom,67.5,618.2e-3,,422.7e-3,127e-6,54.65e3,16.47e-6,16.47e-6
214,nom,67.5,636.4e-3,,422.7e-3,135.5e-6,47.73e3,18.86e-6,18.86e-6
220,nom,67.5,654.5e-3,,422.7e-3,143.7e-6,42.07e3,21.39e-6,21.39e-6
226,nom,67.5,672.7e-3,,422.7e-3,151.4e-6,37.38e3,24.08e-6,24.08e-6
232,nom,67.5,690.9e-3,,422.7e-3,158.9e-6,33.46e3,26.9e-6,26.9e-6
238,nom,67.5,709.1e-3,,422.7e-3,166e-6,30.15e3,29.85e-6,29.85e-6
244,nom,67.5,727.3e-3,,422.7e-3,172.8e-6,27.33e3,32.93e-6,32.93e-6
250,nom,67.5,745.5e-3,,422.7e-3,179.2e-6,24.91e3,36.13e-6,36.13e-6
256,nom,67.5,763.6e-3,,422.7e-3,185.4e-6,22.82e3,39.44e-6,39.44e-6
262,nom,67.5,781.8e-3,,422.7e-3,191.3e-6,21e3,42.86e-6,42.86e-6
268,nom,67.5,800e-3,,422.7e-3,196.9e-6,19.4e3,46.39e-6,46.39e-6
274,nom,67.5,818.2e-3,,422.7e-3,202.2e-6,17.99e3,50.02e-6,50.02e-6
280,nom,67.5,836.4e-3,,422.7e-3,207.2e-6,16.75e3,53.74e-6,53.74e-6
286,nom,67.5,854.5e-3,,422.7e-3,212.1e-6,15.64e3,57.55e-6,57.55e-6
292,nom,67.5,872.7e-3,,422.7e-3,216.6e-6,14.65e3,61.44e-6,61.44e-6
298,nom,67.5,890.9e-3,,422.7e-3,221e-6,13.76e3,65.42e-6,65.42e-6
304,nom,67.5,909.1e-3,,422.7e-3,225.1e-6,12.95e3,69.47e-6,69.47e-6
310,nom,67.5,927.3e-3,,422.7e-3,229e-6,12.23e3,73.6e-6,73.6e-6
316,nom,67.5,945.5e-3,,422.7e-3,232.7e-6,11.57e3,77.79e-6,77.79e-6
322,nom,67.5,963.6e-3,,422.7e-3,236.2e-6,10.97e3,82.05e-6,82.05e-6
328,nom,67.5,981.8e-3,,422.7e-3,239.5e-6,10.42e3,86.38e-6,86.38e-6
334,nom,67.5,1,,422.7e-3,242.7e-6,9.917e3,90.76e-6,90.76e-6
340,nom,67.5,1.018,,422.7e-3,245.6e-6,9.454e3,95.19e-6,95.19e-6
346,nom,67.5,1.036,,422.8e-3,248.4e-6,9.029e3,99.68e-6,99.68e-6
352,nom,67.5,1.055,,422.8e-3,251e-6,8.636e3,104.2e-6,104.2e-6
358,nom,67.5,1.073,,422.8e-3,253.4e-6,8.272e3,108.8e-6,108.8e-6
364,nom,67.5,1.091,,422.8e-3,255.7e-6,7.935e3,113.4e-6,113.4e-6
370,nom,67.5,1.109,,422.8e-3,257.8e-6,7.621e3,118.1e-6,118.1e-6
376,nom,67.5,1.127,,422.8e-3,259.8e-6,7.329e3,122.8e-6,122.8e-6
382,nom,67.5,1.145,,422.8e-3,261.7e-6,7.057e3,127.5e-6,127.5e-6
388,nom,67.5,1.164,,422.8e-3,263.4e-6,6.803e3,132.3e-6,132.3e-6
394,nom,67.5,1.182,,422.8e-3,265e-6,6.564e3,137.1e-6,137.1e-6
400,nom,67.5,1.2,,422.8e-3,266.4e-6,6.341e3,141.9e-6,141.9e-6
406,nom,67.5,1.218,,422.8e-3,267.7e-6,6.132e3,146.8e-6,146.8e-6
412,nom,67.5,1.236,,422.8e-3,268.9e-6,5.934e3,151.7e-6,151.7e-6
418,nom,67.5,1.255,,422.8e-3,270e-6,5.749e3,156.6e-6,156.6e-6
424,nom,67.5,1.273,,422.8e-3,270.9e-6,5.574e3,161.5e-6,161.5e-6
430,nom,67.5,1.291,,422.8e-3,271.8e-6,5.409e3,166.4e-6,166.4e-6
436,nom,67.5,1.309,,422.8e-3,272.5e-6,5.253e3,171.3e-6,171.3e-6
442,nom,67.5,1.327,,422.8e-3,273.1e-6,5.105e3,176.3e-6,176.3e-6
448,nom,67.5,1.345,,422.8e-3,273.6e-6,4.965e3,181.3e-6,181.3e-6
454,nom,67.5,1.364,,422.8e-3,274e-6,4.833e3,186.2e-6,186.2e-6
460,nom,67.5,1.382,,422.8e-3,274.4e-6,4.707e3,191.2e-6,191.2e-6
466,nom,67.5,1.4,,422.8e-3,274.6e-6,4.587e3,196.2e-6,196.2e-6
472,nom,67.5,1.418,,422.8e-3,274.7e-6,4.473e3,201.2e-6,201.2e-6
478,nom,67.5,1.436,,422.8e-3,274.7e-6,4.365e3,206.2e-6,206.2e-6
484,nom,67.5,1.455,,422.8e-3,274.6e-6,4.262e3,211.2e-6,211.2e-6
490,nom,67.5,1.473,,422.8e-3,274.4e-6,4.164e3,216.2e-6,216.2e-6
496,nom,67.5,1.491,,422.8e-3,274.2e-6,4.07e3,221.1e-6,221.1e-6
502,nom,67.5,1.509,,422.8e-3,273.8e-6,3.98e3,226.1e-6,226.1e-6
508,nom,67.5,1.527,,422.8e-3,273.4e-6,3.895e3,231.1e-6,231.1e-6
514,nom,67.5,1.545,,422.8e-3,272.8e-6,3.813e3,236.1e-6,236.1e-6
520,nom,67.5,1.564,,422.8e-3,272.2e-6,3.734e3,241e-6,241e-6
526,nom,67.5,1.582,,422.8e-3,271.4e-6,3.659e3,245.9e-6,245.9e-6
532,nom,67.5,1.6,,422.8e-3,270.6e-6,3.588e3,250.9e-6,250.9e-6
538,nom,67.5,1.618,,422.8e-3,269.7e-6,3.519e3,255.8e-6,255.8e-6
544,nom,67.5,1.636,,422.8e-3,268.7e-6,3.453e3,260.7e-6,260.7e-6
550,nom,67.5,1.655,,422.8e-3,267.6e-6,3.389e3,265.5e-6,265.5e-6
556,nom,67.5,1.673,,422.8e-3,266.4e-6,3.329e3,270.4e-6,270.4e-6
562,nom,67.5,1.691,,422.8e-3,265.1e-6,3.27e3,275.2e-6,275.2e-6
568,nom,67.5,1.709,,422.8e-3,263.7e-6,3.214e3,280e-6,280e-6
574,nom,67.5,1.727,,422.9e-3,262.2e-6,3.16e3,284.8e-6,284.8e-6
580,nom,67.5,1.745,,422.9e-3,260.6e-6,3.108e3,289.5e-6,289.5e-6
586,nom,67.5,1.764,,422.9e-3,258.9e-6,3.058e3,294.3e-6,294.3e-6
592,nom,67.5,1.782,,422.9e-3,257.1e-6,3.011e3,299e-6,299e-6
598,nom,67.5,1.8,,422.9e-3,255.2e-6,2.964e3,303.6e-6,303.6e-6
5,nom,121.2,0,,384.2e-3,9.075e-9,2.272e9,396.7e-12,396.2e-12
11,nom,121.2,18.18e-3,,384.2e-3,13.73e-9,1.498e9,601.1e-12,600.6e-12
17,nom,121.2,36.36e-3,,384.2e-3,20.74e-9,989.4e6,910.1e-12,909.6e-12
23,nom,121.2,54.55e-3,,384.2e-3,31.27e-9,654.1e6,1.376e-9,1.376e-9
29,nom,121.2,72.73e-3,,384.2e-3,47.04e-9,433.1e6,2.079e-9,2.078e-9
35,nom,121.2,90.91e-3,,384.2e-3,70.61e-9,287.2e6,3.134e-9,3.134e-9
41,nom,121.2,109.1e-3,,384.2e-3,105.7e-9,190.9e6,4.716e-9,4.715e-9
47,nom,121.2,127.3e-3,,384.2e-3,157.5e-9,127.2e6,7.078e-9,7.077e-9
53,nom,121.2,145.5e-3,,384.2e-3,233.9e-9,84.97e6,10.59e-9,10.59e-9
59,nom,121.2,163.6e-3,,384.2e-3,345.8e-9,56.97e6,15.8e-9,15.8e-9
65,nom,121.2,181.8e-3,,384.2e-3,508.4e-9,38.34e6,23.47e-9,23.47e-9
71,nom,121.2,200e-3,,384.2e-3,743.2e-9,25.92e6,34.72e-9,34.72e-9
77,nom,121.2,218.2e-3,,384.2e-3,1.08e-6,17.61e6,51.11e-9,51.11e-9
83,nom,121.2,236.4e-3,,384.2e-3,1.558e-6,12.03e6,74.84e-9,74.84e-9
89,nom,121.2,254.5e-3,,384.2e-3,2.232e-6,8.261e6,108.9e-9,108.9e-9
95,nom,121.2,272.7e-3,,384.2e-3,3.174e-6,5.71e6,157.6e-9,157.6e-9
101,nom,121.2,290.9e-3,,384.2e-3,4.476e-6,3.973e6,226.6e-9,226.6e-9
107,nom,121.2,309.1e-3,,384.2e-3,6.25e-6,2.784e6,323.3e-9,323.3e-9
113,nom,121.2,327.3e-3,,384.2e-3,8.624e-6,1.967e6,457.5e-9,457.5e-9
119,nom,121.2,345.5e-3,,384.2e-3,11.73e-6,1.403e6,641.3e-9,641.3e-9
125,nom,121.2,363.6e-3,,384.2e-3,15.67e-6,1.012e6,889e-9,889e-9
131,nom,121.2,381.8e-3,,384.2e-3,20.52e-6,739.7e3,1.217e-6,1.217e-6
137,nom,121.2,400e-3,,384.2e-3,26.28e-6,548.5e3,1.641e-6,1.641e-6
143,nom,121.2,418.2e-3,,384.2e-3,32.86e-6,413.4e3,2.177e-6,2.177e-6
149,nom,121.2,436.4e-3,,384.2e-3,40.13e-6,316.9e3,2.84e-6,2.84e-6
155,nom,121.2,454.5e-3,,384.2e-3,47.91e-6,247.3e3,3.639e-6,3.639e-6
161,nom,121.2,472.7e-3,,384.2e-3,55.99e-6,196.4e3,4.583e-6,4.583e-6
167,nom,121.2,490.9e-3,,384.2e-3,64.18e-6,158.6e3,5.676e-6,5.676e-6
173,nom,121.2,509.1e-3,,384.2e-3,72.35e-6,130.1e3,6.917e-6,6.917e-6
179,nom,121.2,527.3e-3,,384.2e-3,80.36e-6,108.4e3,8.305e-6,8.305e-6
185,nom,121.2,545.5e-3,,384.2e-3,88.14e-6,91.49e3,9.837e-6,9.837e-6
191,nom,121.2,563.6e-3,,384.2e-3,95.64e-6,78.21e3,11.51e-6,11.51e-6
197,nom,121.2,581.8e-3,,384.2e-3,102.8e-6,67.61e3,13.31e-6,13.31e-6
203,nom,121.2,600e-3,,384.2e-3,109.7e-6,59.04e3,15.24e-6,15.24e-6
209,nom,121.2,618.2e-3,,384.2e-3,116.3e-6,52.03e3,17.3e-6,17.3e-6
215,nom,121.2,636.4e-3,,384.2e-3,122.6e-6,46.22e3,19.47e-6,19.47e-6
221,nom,121.2,654.5e-3,,384.2e-3,128.6e-6,41.37e3,21.75e-6,21.75e-6
227,nom,121.2,672.7e-3,,384.2e-3,134.4e-6,37.28e3,24.14e-6,24.14e-6
233,nom,121.2,690.9e-3,,384.2e-3,139.9e-6,33.79e3,26.64e-6,26.64e-6
239,nom,121.2,709.1e-3,,384.2e-3,145.2e-6,30.79e3,29.23e-6,29.23e-6
245,nom,121.2,727.3e-3,,384.2e-3,150.3e-6,28.2e3,31.91e-6,31.91e-6
251,nom,121.2,745.5e-3,,384.2e-3,155.2e-6,25.94e3,34.69e-6,34.69e-6
257,nom,121.2,763.6e-3,,384.2e-3,159.8e-6,23.97e3,37.55e-6,37.55e-6
263,nom,121.2,781.8e-3,,384.2e-3,164.3e-6,22.22e3,40.5e-6,40.5e-6
269,nom,121.2,800e-3,,384.2e-3,168.6e-6,20.68e3,43.52e-6,43.52e-6
275,nom,121.2,818.2e-3,,384.2e-3,172.7e-6,19.3e3,46.63e-6,46.63e-6
281,nom,121.2,836.4e-3,,384.2e-3,176.7e-6,18.07e3,49.8e-6,49.8e-6
287,nom,121.2,854.5e-3,,384.3e-3,180.5e-6,16.97e3,53.05e-6,53.05e-6
293,nom,121.2,872.7e-3,,384.3e-3,184.1e-6,15.97e3,56.36e-6,56.36e-6
299,nom,121.2,890.9e-3,,384.3e-3,187.6e-6,15.07e3,59.74e-6,59.74e-6
305,nom,121.2,909.1e-3,,384.3e-3,190.9e-6,14.25e3,63.18e-6,63.18e-6
311,nom,121.2,927.3e-3,,384.3e-3,194.1e-6,13.5e3,66.68e-6,66.68e-6
317,nom,121.2,945.5e-3,,384.3e-3,197.1e-6,12.81e3,70.23e-6,70.23e-6
323,nom,121.2,963.6e-3,,384.3e-3,200e-6,12.19e3,73.84e-6,73.84e-6
329,nom,121.2,981.8e-3,,384.3e-3,202.8e-6,11.61e3,77.5e-6,77.5e-6
335,nom,121.2,1,,384.3e-3,205.4e-6,11.08e3,81.21e-6,81.21e-6
341,nom,121.2,1.018,,384.3e-3,207.9e-6,10.59e3,84.97e-6,84.97e-6
347,nom,121.2,1.036,,384.3e-3,210.3e-6,10.14e3,88.77e-6,88.77e-6
353,nom,121.2,1.055,,384.3e-3,212.5e-6,9.718e3,92.61e-6,92.61e-6
359,nom,121.2,1.073,,384.3e-3,214.7e-6,9.327e3,96.49e-6,96.49e-6
365,nom,121.2,1.091,,384.3e-3,216.7e-6,8.963e3,100.4e-6,100.4e-6
371,nom,121.2,1.109,,384.3e-3,218.6e-6,8.624e3,104.4e-6,104.4e-6
377,nom,121.2,1.127,,384.3e-3,220.3e-6,8.306e3,108.4e-6,108.4e-6
383,nom,121.2,1.145,,384.3e-3,222e-6,8.009e3,112.4e-6,112.4e-6
389,nom,121.2,1.164,,384.3e-3,223.6e-6,7.731e3,116.4e-6,116.4e-6
395,nom,121.2,1.182,,384.3e-3,225e-6,7.469e3,120.5e-6,120.5e-6
401,nom,121.2,1.2,,384.3e-3,226.4e-6,7.223e3,124.6e-6,124.6e-6
407,nom,121.2,1.218,,384.3e-3,227.6e-6,6.992e3,128.7e-6,128.7e-6
413,nom,121.2,1.236,,384.3e-3,228.8e-6,6.774e3,132.9e-6,132.9e-6
419,nom,121.2,1.255,,384.3e-3,229.8e-6,6.568e3,137e-6,137e-6
425,nom,121.2,1.273,,384.3e-3,230.8e-6,6.373e3,141.2e-6,141.2e-6
431,nom,121.2,1.291,,384.3e-3,231.6e-6,6.189e3,145.4e-6,145.4e-6
437,nom,121.2,1.309,,384.3e-3,232.4e-6,6.015e3,149.6e-6,149.6e-6
443,nom,121.2,1.327,,384.3e-3,233.1e-6,5.849e3,153.9e-6,153.9e-6
449,nom,121.2,1.345,,384.3e-3,233.7e-6,5.693e3,158.1e-6,158.1e-6
455,nom,121.2,1.364,,384.3e-3,234.1e-6,5.544e3,162.4e-6,162.4e-6
461,nom,121.2,1.382,,384.3e-3,234.5e-6,5.402e3,166.6e-6,166.6e-6
467,nom,121.2,1.4,,384.3e-3,234.9e-6,5.267e3,170.9e-6,170.9e-6
473,nom,121.2,1.418,,384.3e-3,235.1e-6,5.139e3,175.1e-6,175.1e-6
479,nom,121.2,1.436,,384.3e-3,235.2e-6,5.016e3,179.4e-6,179.4e-6
485,nom,121.2,1.455,,384.3e-3,235.3e-6,4.9e3,183.7e-6,183.7e-6
491,nom,121.2,1.473,,384.3e-3,235.2e-6,4.788e3,188e-6,188e-6
497,nom,121.2,1.491,,384.3e-3,235.1e-6,4.682e3,192.2e-6,192.2e-6
503,nom,121.2,1.509,,384.3e-3,234.9e-6,4.58e3,196.5e-6,196.5e-6
509,nom,121.2,1.527,,384.3e-3,234.6e-6,4.483e3,200.8e-6,200.8e-6
515,nom,121.2,1.545,,384.3e-3,234.2e-6,4.39e3,205e-6,205e-6
521,nom,121.2,1.564,,384.3e-3,233.7e-6,4.3e3,209.3e-6,209.3e-6
527,nom,121.2,1.582,,384.3e-3,233.1e-6,4.215e3,213.5e-6,213.5e-6
533,nom,121.2,1.6,,384.3e-3,232.4e-6,4.133e3,217.8e-6,217.8e-6
539,nom,121.2,1.618,,384.3e-3,231.7e-6,4.055e3,222e-6,222e-6
545,nom,121.2,1.636,,384.3e-3,230.8e-6,3.979e3,226.2e-6,226.2e-6
551,nom,121.2,1.655,,384.4e-3,229.9e-6,3.907e3,230.4e-6,230.4e-6
557,nom,121.2,1.673,,384.4e-3,228.8e-6,3.838e3,234.5e-6,234.5e-6
563,nom,121.2,1.691,,384.4e-3,227.7e-6,3.771e3,238.7e-6,238.7e-6
569,nom,121.2,1.709,,384.4e-3,226.4e-6,3.707e3,242.8e-6,242.8e-6
575,nom,121.2,1.727,,384.4e-3,225e-6,3.645e3,246.9e-6,246.9e-6
581,nom,121.2,1.745,,384.4e-3,223.6e-6,3.586e3,251e-6,251e-6
587,nom,121.2,1.764,,384.4e-3,222.1e-6,3.529e3,255e-6,255e-6
593,nom,121.2,1.782,,384.4e-3,220.4e-6,3.474e3,259e-6,259e-6
599,nom,121.2,1.8,,384.4e-3,218.7e-6,3.422e3,263e-6,263e-6
6,nom,175,0,,345.7e-3,35.56e-9,505.1e6,1.792e-9,1.782e-9
12,nom,175,18.18e-3,,345.7e-3,50.9e-9,351.6e6,2.57e-9,2.56e-9
18,nom,175,36.36e-3,,345.7e-3,72.71e-9,245.1e6,3.682e-9,3.672e-9
24,nom,175,54.55e-3,,345.7e-3,103.6e-9,171.1e6,5.269e-9,5.259e-9
30,nom,175,72.73e-3,,345.7e-3,147.3e-9,119.7e6,7.528e-9,7.517e-9
36,nom,175,90.91e-3,,345.7e-3,208.7e-9,83.94e6,10.73e-9,10.72e-9
42,nom,175,109.1e-3,,345.7e-3,294.8e-9,58.99e6,15.27e-9,15.26e-9
48,nom,175,127.3e-3,,345.7e-3,414.9e-9,41.57e6,21.66e-9,21.65e-9
54,nom,175,145.5e-3,,345.7e-3,581.5e-9,29.39e6,30.64e-9,30.62e-9
60,nom,175,163.6e-3,,345.7e-3,811.7e-9,20.84e6,43.19e-9,43.18e-9
66,nom,175,181.8e-3,,345.7e-3,1.128e-6,14.84e6,60.67e-9,60.66e-9
72,nom,175,200e-3,,345.7e-3,1.56e-6,10.6e6,84.91e-9,84.9e-9
78,nom,175,218.2e-3,,345.7e-3,2.148e-6,7.605e6,118.4e-9,118.3e-9
84,nom,175,236.4e-3,,345.7e-3,2.943e-6,5.479e6,164.3e-9,164.3e-9
90,nom,175,254.5e-3,,345.7e-3,4.008e-6,3.965e6,227e-9,227e-9
96,nom,175,272.7e-3,,345.7e-3,5.424e-6,2.883e6,312.1e-9,312.1e-9
102,nom,175,290.9e-3,,345.7e-3,7.28e-6,2.108e6,426.9e-9,426.9e-9
108,nom,175,309.1e-3,,345.7e-3,9.673e-6,1.551e6,580.1e-9,580.1e-9
114,nom,175,327.3e-3,,345.7e-3,12.7e-6,1.15e6,782.4e-9,782.4e-9
120,nom,175,345.5e-3,,345.7e-3,16.42e-6,860.4e3,1.046e-6,1.046e-6
126,nom,175,363.6e-3,,345.7e-3,20.87e-6,650.4e3,1.384e-6,1.384e-6
132,nom,175,381.8e-3,,345.7e-3,26.04e-6,497.5e3,1.809e-6,1.809e-6
138,nom,175,400e-3,,345.7e-3,31.85e-6,385.5e3,2.334e-6,2.334e-6
144,nom,175,418.2e-3,,345.7e-3,38.19e-6,303e3,2.97e-6,2.97e-6
150,nom,175,436.4e-3,,345.8e-3,44.9e-6,241.6e3,3.725e-6,3.725e-6
156,nom,175,454.5e-3,,345.8e-3,51.82e-6,195.5e3,4.604e-6,4.604e-6
162,nom,175,472.7e-3,,345.8e-3,58.79e-6,160.4e3,5.609e-6,5.609e-6
168,nom,175,490.9e-3,,345.8e-3,65.69e-6,133.5e3,6.741e-6,6.741e-6
174,nom,175,509.1e-3,,345.8e-3,72.42e-6,112.5e3,7.997e-6,7.997e-6
180,nom,175,527.3e-3,,345.8e-3,78.89e-6,96.03e3,9.373e-6,9.372e-6
186,nom,175,545.5e-3,,345.8e-3,85.09e-6,82.85e3,10.86e-6,10.86e-6
192,nom,175,563.6e-3,,345.8e-3,90.98e-6,72.21e3,12.46e-6,12.46e-6
198,nom,175,581.8e-3,,345.8e-3,96.57e-6,63.52e3,14.17e-6,14.17e-6
204,nom,175,600e-3,,345.8e-3,101.9e-6,56.35e3,15.97e-6,15.97e-6
210,nom,175,618.2e-3,,345.8e-3,106.9e-6,50.36e3,17.87e-6,17.87e-6
216,nom,175,636.4e-3,,345.8e-3,111.7e-6,45.32e3,19.86e-6,19.86e-6
222,nom,175,654.5e-3,,345.8e-3,116.3e-6,41.04e3,21.93e-6,21.93e-6
228,nom,175,672.7e-3,,345.8e-3,120.6e-6,37.37e3,24.08e-6,24.08e-6
234,nom,175,690.9e-3,,345.8e-3,124.8e-6,34.2e3,26.31e-6,26.31e-6
240,nom,175,709.1e-3,,345.8e-3,128.8e-6,31.45e3,28.62e-6,28.62e-6
246,nom,175,727.3e-3,,345.8e-3,132.6e-6,29.04e3,30.99e-6,30.99e-6
252,nom,175,745.5e-3,,345.8e-3,136.3e-6,26.92e3,33.44e-6,33.44e-6
258,nom,175,763.6e-3,,345.8e-3,139.9e-6,25.04e3,35.95e-6,35.95e-6
264,nom,175,781.8e-3,,345.8e-3,143.3e-6,23.36e3,38.52e-6,38.52e-6
270,nom,175,800e-3,,345.8e-3,146.6e-6,21.87e3,41.16e-6,41.16e-6
276,nom,175,818.2e-3,,345.8e-3,149.8e-6,20.52e3,43.85e-6,43.85e-6
282,nom,175,836.4e-3,,345.8e-3,152.9e-6,19.31e3,46.6e-6,46.6e-6
288,nom,175,854.5e-3,,345.8e-3,155.9e-6,18.22e3,49.41e-6,49.41e-6
294,nom,175,872.7e-3,,345.8e-3,158.7e-6,17.22e3,52.27e-6,52.27e-6
300,nom,175,890.9e-3,,345.8e-3,161.5e-6,16.31e3,55.18e-6,55.18e-6
306,nom,175,909.1e-3,,345.8e-3,164.1e-6,15.48e3,58.13e-6,58.13e-6
312,nom,175,927.3e-3,,345.8e-3,166.7e-6,14.72e3,61.14e-6,61.14e-6
318,nom,175,945.5e-3,,345.8e-3,169.1e-6,14.02e3,64.19e-6,64.19e-6
324,nom,175,963.6e-3,,345.8e-3,171.5e-6,13.38e3,67.29e-6,67.29e-6
330,nom,175,981.8e-3,,345.8e-3,173.7e-6,12.78e3,70.42e-6,70.42e-6
336,nom,175,1,,345.8e-3,175.9e-6,12.23e3,73.6e-6,73.6e-6
342,nom,175,1.018,,345.8e-3,178e-6,11.72e3,76.82e-6,76.82e-6
348,nom,175,1.036,,345.8e-3,179.9e-6,11.24e3,80.07e-6,80.07e-6
354,nom,175,1.055,,345.8e-3,181.8e-6,10.8e3,83.36e-6,83.36e-6
360,nom,175,1.073,,345.8e-3,183.6e-6,10.38e3,86.68e-6,86.68e-6
366,nom,175,1.091,,345.8e-3,185.3e-6,9.997e3,90.03e-6,90.03e-6
372,nom,175,1.109,,345.8e-3,187e-6,9.635e3,93.41e-6,93.41e-6
378,nom,175,1.127,,345.8e-3,188.5e-6,9.295e3,96.82e-6,96.82e-6
384,nom,175,1.145,,345.8e-3,189.9e-6,8.976e3,100.3e-6,100.3e-6
390,nom,175,1.164,,345.8e-3,191.3e-6,8.677e3,103.7e-6,103.7e-6
396,nom,175,1.182,,345.8e-3,192.6e-6,8.394e3,107.2e-6,107.2e-6
402,nom,175,1.2,,345.8e-3,193.8e-6,8.128e3,110.7e-6,110.7e-6
408,nom,175,1.218,,345.8e-3,194.9e-6,7.877e3,114.3e-6,114.3e-6
414,nom,175,1.236,,345.8e-3,196e-6,7.64e3,117.8e-6,117.8e-6
420,nom,175,1.255,,345.8e-3,196.9e-6,7.415e3,121.4e-6,121.4e-6
426,nom,175,1.273,,345.8e-3,197.8e-6,7.202e3,125e-6,125e-6
432,nom,175,1.291,,345.8e-3,198.6e-6,7e3,128.6e-6,128.6e-6
438,nom,175,1.309,,345.8e-3,199.3e-6,6.809e3,132.2e-6,132.2e-6
444,nom,175,1.327,,345.8e-3,200e-6,6.627e3,135.8e-6,135.8e-6
450,nom,175,1.345,,345.8e-3,200.5e-6,6.454e3,139.4e-6,139.4e-6
