Point,Corner,temperature,vgs,Pass/Fail,Vthn,gmn,Ron,Id,Ids
407,nom,121.2,1.218,,379e-3,157.5e-6,10.71e3,84.03e-6,84.03e-6
413,nom,121.2,1.236,,379e-3,158.7e-6,10.36e3,86.9e-6,86.9e-6
419,nom,121.2,1.255,,379e-3,159.8e-6,10.02e3,89.8e-6,89.8e-6
425,nom,121.2,1.273,,379e-3,160.9e-6,9.708e3,92.71e-6,92.71e-6
431,nom,121.2,1.291,,379e-3,161.8e-6,9.41e3,95.64e-6,95.64e-6
437,nom,121.2,1.309,,379e-3,162.7e-6,9.129e3,98.59e-6,98.59e-6
443,nom,121.2,1.327,,379e-3,163.5e-6,8.862e3,101.6e-6,101.6e-6
449,nom,121.2,1.345,,379e-3,164.2e-6,8.61e3,104.5e-6,104.5e-6
455,nom,121.2,1.364,,379e-3,164.9e-6,8.37e3,107.5e-6,107.5e-6
461,nom,121.2,1.382,,379e-3,165.5e-6,8.143e3,110.5e-6,110.5e-6
467,nom,121.2,1.4,,379e-3,166e-6,7.927e3,113.5e-6,113.5e-6
473,nom,121.2,1.418,,379e-3,166.4e-6,7.722e3,116.6e-6,116.6e-6
479,nom,121.2,1.436,,379e-3,166.7e-6,7.526e3,119.6e-6,119.6e-6
485,nom,121.2,1.455,,379e-3,167e-6,7.34e3,122.6e-6,122.6e-6
491,nom,121.2,1.473,,379e-3,167.2e-6,7.163e3,125.7e-6,125.7e-6
497,nom,121.2,1.491,,379e-3,167.2e-6,6.994e3,128.7e-6,128.7e-6
503,nom,121.2,1.509,,379e-3,167.2e-6,6.832e3,131.7e-6,131.7e-6
509,nom,121.2,1.527,,379e-3,167.2e-6,6.678e3,134.8e-6,134.8e-6
515,nom,121.2,1.545,,379e-3,167e-6,6.531e3,137.8e-6,137.8e-6
521,nom,121.2,1.564,,379e-3,166.7e-6,6.39e3,140.8e-6,140.8e-6
527,nom,121.2,1.582,,379e-3,166.4e-6,6.256e3,143.9e-6,143.9e-6
533,nom,121.2,1.6,,379e-3,165.9e-6,6.127e3,146.9e-6,146.9e-6
539,nom,121.2,1.618,,379e-3,165.4e-6,6.004e3,149.9e-6,149.9e-6
545,nom,121.2,1.636,,379e-3,164.7e-6,5.887e3,152.9e-6,152.9e-6
551,nom,121.2,1.655,,379e-3,164e-6,5.774e3,155.9e-6,155.9e-6
557,nom,121.2,1.673,,379e-3,163.1e-6,5.666e3,158.9e-6,158.9e-6
563,nom,121.2,1.691,,379e-3,162.2e-6,5.562e3,161.8e-6,161.8e-6
569,nom,121.2,1.709,,379e-3,161.1e-6,5.463e3,164.7e-6,164.7e-6
575,nom,121.2,1.727,,379e-3,160e-6,5.368e3,167.7e-6,167.7e-6
581,nom,121.2,1.745,,379e-3,158.8e-6,5.277e3,170.6e-6,170.6e-6
587,nom,121.2,1.764,,379e-3,157.5e-6,5.189e3,173.4e-6,173.4e-6
593,nom,121.2,1.782,,379e-3,156.1e-6,5.106e3,176.3e-6,176.3e-6
599,nom,121.2,1.8,,379e-3,154.6e-6,5.025e3,179.1e-6,179.1e-6
6,nom,175,0,,342.5e-3,18.73e-9,979.2e6,929.5e-12,919.1e-12
12,nom,175,18.18e-3,,342.5e-3,27e-9,676.5e6,1.341e-9,1.33e-9
18,nom,175,36.36e-3,,342.5e-3,38.85e-9,468.1e6,1.933e-9,1.923e-9
24,nom,175,54.55e-3,,342.5e-3,55.75e-9,324.5e6,2.784e-9,2.773e-9
30,nom,175,72.73e-3,,342.5e-3,79.78e-9,225.4e6,4.003e-9,3.993e-9
36,nom,175,90.91e-3,,342.5e-3,113.8e-9,156.9e6,5.745e-9,5.735e-9
42,nom,175,109.1e-3,,342.5e-3,161.7e-9,109.6e6,8.225e-9,8.215e-9
48,nom,175,127.3e-3,,342.5e-3,228.9e-9,76.71e6,11.74e-9,11.73e-9
54,nom,175,145.5e-3,,342.5e-3,322.7e-9,53.89e6,16.71e-9,16.7e-9
60,nom,175,163.6e-3,,342.5e-3,452.8e-9,38e6,23.7e-9,23.69e-9
66,nom,175,181.8e-3,,342.5e-3,632.5e-9,26.89e6,33.48e-9,33.47e-9
72,nom,175,200e-3,,342.5e-3,879.4e-9,19.11e6,47.1e-9,47.09e-9
78,nom,175,218.2e-3,,342.5e-3,1.217e-6,13.64e6,66e-9,65.99e-9
84,nom,175,236.4e-3,,342.5e-3,1.674e-6,9.776e6,92.07e-9,92.06e-9
90,nom,175,254.5e-3,,342.5e-3,2.291e-6,7.04e6,127.8e-9,127.8e-9
96,nom,175,272.7e-3,,342.5e-3,3.113e-6,5.096e6,176.6e-9,176.6e-9
102,nom,175,290.9e-3,,342.5e-3,4.194e-6,3.71e6,242.6e-9,242.6e-9
108,nom,175,309.1e-3,,342.5e-3,5.592e-6,2.719e6,331.1e-9,331e-9
114,nom,175,327.3e-3,,342.5e-3,7.358e-6,2.008e6,448.2e-9,448.2e-9
120,nom,175,345.5e-3,,342.5e-3,9.533e-6,1.497e6,601.1e-9,601.1e-9
126,nom,175,363.6e-3,,342.5e-3,12.14e-6,1.129e6,797.4e-9,797.4e-9
132,nom,175,381.8e-3,,342.5e-3,15.16e-6,861.2e3,1.045e-6,1.045e-6
138,nom,175,400e-3,,342.5e-3,18.57e-6,666.1e3,1.351e-6,1.351e-6
144,nom,175,418.2e-3,,342.5e-3,22.3e-6,522.6e3,1.722e-6,1.722e-6
150,nom,175,436.4e-3,,342.5e-3,26.26e-6,416e3,2.163e-6,2.163e-6
156,nom,175,454.5e-3,,342.5e-3,30.39e-6,336.1e3,2.678e-6,2.678e-6
162,nom,175,472.7e-3,,342.5e-3,34.58e-6,275.3e3,3.269e-6,3.269e-6
168,nom,175,490.9e-3,,342.5e-3,38.77e-6,228.7e3,3.935e-6,3.935e-6
174,nom,175,509.1e-3,,342.5e-3,42.9e-6,192.4e3,4.678e-6,4.678e-6
180,nom,175,527.3e-3,,342.5e-3,46.94e-6,163.8e3,5.495e-6,5.495e-6
186,nom,175,545.5e-3,,342.5e-3,50.85e-6,141e3,6.384e-6,6.384e-6
192,nom,175,563.6e-3,,342.5e-3,54.63e-6,122.6e3,7.343e-6,7.343e-6
198,nom,175,581.8e-3,,342.5e-3,58.26e-6,107.5e3,8.369e-6,8.369e-6
204,nom,175,600e-3,,342.5e-3,61.75e-6,95.14e3,9.46e-6,9.46e-6
210,nom,175,618.2e-3,,342.5e-3,65.12e-6,84.8e3,10.61e-6,10.61e-6
216,nom,175,636.4e-3,,342.5e-3,68.36e-6,76.1e3,11.83e-6,11.83e-6
222,nom,175,654.5e-3,,342.5e-3,71.48e-6,68.71e3,13.1e-6,13.1e-6
228,nom,175,672.7e-3,,342.5e-3,74.5e-6,62.39e3,14.42e-6,14.42e-6
234,nom,175,690.9e-3,,342.5e-3,77.41e-6,56.94e3,15.81e-6,15.81e-6
240,nom,175,709.1e-3,,342.5e-3,80.24e-6,52.21e3,17.24e-6,17.24e-6
246,nom,175,727.3e-3,,342.5e-3,82.99e-6,48.07e3,18.72e-6,18.72e-6
252,nom,175,745.5e-3,,342.5e-3,85.66e-6,44.43e3,20.26e-6,20.26e-6
258,nom,175,763.6e-3,,342.5e-3,88.25e-6,41.22e3,21.84e-6,21.84e-6
264,nom,175,781.8e-3,,342.5e-3,90.77e-6,38.36e3,23.46e-6,23.46e-6
270,nom,175,800e-3,,342.5e-3,93.23e-6,35.81e3,25.14e-6,25.14e-6
276,nom,175,818.2e-3,,342.5e-3,95.62e-6,33.52e3,26.85e-6,26.85e-6
282,nom,175,836.4e-3,,342.5e-3,97.94e-6,31.46e3,28.61e-6,28.61e-6
288,nom,175,854.5e-3,,342.5e-3,100.2e-6,29.59e3,30.41e-6,30.41e-6
294,nom,175,872.7e-3,,342.5e-3,102.4e-6,27.9e3,32.25e-6,32.25e-6
300,nom,175,890.9e-3,,342.5e-3,104.5e-6,26.37e3,34.13e-6,34.13e-6
306,nom,175,909.1e-3,,342.6e-3,106.6e-6,24.96e3,36.05e-6,36.05e-6
312,nom,175,927.3e-3,,342.6e-3,108.6e-6,23.68e3,38.01e-6,38.01e-6
318,nom,175,945.5e-3,,342.6e-3,110.6e-6,22.5e3,40e-6,40e-6
324,nom,175,963.6e-3,,342.6e-3,112.5e-6,21.41e3,42.03e-6,42.03e-6
330,nom,175,981.8e-3,,342.6e-3,114.4e-6,20.41e3,44.09e-6,44.09e-6
336,nom,175,1,,342.6e-3,116.1e-6,19.49e3,46.19e-6,46.19e-6
342,nom,175,1.018,,342.6e-3,117.9e-6,18.63e3,48.31e-6,48.31e-6
348,nom,175,1.036,,342.6e-3,119.5e-6,17.83e3,50.47e-6,50.47e-6
354,nom,175,1.055,,342.6e-3,121.1e-6,17.09e3,52.66e-6,52.66e-6
360,nom,175,1.073,,342.6e-3,122.7e-6,16.4e3,54.88e-6,54.88e-6
366,nom,175,1.091,,342.6e-3,124.2e-6,15.76e3,57.12e-6,57.12e-6
372,nom,175,1.109,,342.6e-3,125.6e-6,15.15e3,59.39e-6,59.39e-6
378,nom,175,1.127,,342.6e-3,127e-6,14.59e3,61.69e-6,61.69e-6
384,nom,175,1.145,,342.6e-3,128.3e-6,14.06e3,64.01e-6,64.01e-6
390,nom,175,1.164,,342.6e-3,129.6e-6,13.56e3,66.35e-6,66.35e-6
396,nom,175,1.182,,342.6e-3,130.8e-6,13.1e3,68.72e-6,68.72e-6
402,nom,175,1.2,,342.6e-3,131.9e-6,12.66e3,71.1e-6,71.1e-6
408,nom,175,1.218,,342.6e-3,133e-6,12.24e3,73.51e-6,73.51e-6
414,nom,175,1.236,,342.6e-3,134.1e-6,11.85e3,75.94e-6,75.94e-6
420,nom,175,1.255,,342.6e-3,135e-6,11.48e3,78.39e-6,78.39e-6
426,nom,175,1.273,,342.6e-3,135.9e-6,11.13e3,80.85e-6,80.85e-6
432,nom,175,1.291,,342.6e-3,136.8e-6,10.8e3,83.33e-6,83.33e-6
438,nom,175,1.309,,342.6e-3,137.6e-6,10.49e3,85.82e-6,85.82e-6
444,nom,175,1.327,,342.6e-3,138.3e-6,10.19e3,88.33e-6,88.33e-6
450,nom,175,1.345,,342.6e-3,139e-6,9.907e3,90.85e-6,90.85e-6
456,nom,175,1.364,,342.6e-3,139.6e-6,9.638e3,93.38e-6,93.38e-6
462,nom,175,1.382,,342.6e-3,140.1e-6,9.383e3,95.92e-6,95.92e-6
468,nom,175,1.4,,342.6e-3,140.6e-6,9.14e3,98.47e-6,98.47e-6
474,nom,175,1.418,,342.6e-3,141e-6,8.908e3,101e-6,101e-6
480,nom,175,1.436,,342.6e-3,141.3e-6,8.688e3,103.6e-6,103.6e-6
486,nom,175,1.455,,342.6e-3,141.5e-6,8.477e3,106.2e-6,106.2e-6
492,nom,175,1.473,,342.6e-3,141.7e-6,8.277e3,108.7e-6,108.7e-6
498,nom,175,1.491,,342.6e-3,141.8e-6,8.085e3,111.3e-6,111.3e-6
504,nom,175,1.509,,342.6e-3,141.8e-6,7.902e3,113.9e-6,113.9e-6
510,nom,175,1.527,,342.6e-3,141.7e-6,7.728e3,116.5e-6,116.5e-6
516,nom,175,1.545,,342.6e-3,141.6e-6,7.56e3,119e-6,119e-6
522,nom,175,1.564,,342.6e-3,141.3e-6,7.401e3,121.6e-6,121.6e-6
528,nom,175,1.582,,342.6e-3,141e-6,7.248e3,124.2e-6,124.2e-6
534,nom,175,1.6,,342.6e-3,140.6e-6,7.101e3,126.7e-6,126.7e-6
540,nom,175,1.618,,342.6e-3,140.1e-6,6.961e3,129.3e-6,129.3e-6
546,nom,175,1.636,,342.6e-3,139.5e-6,6.827e3,131.8e-6,131.8e-6
552,nom,175,1.655,,342.6e-3,138.9e-6,6.698e3,134.4e-6,134.4e-6
558,nom,175,1.673,,342.6e-3,138.2e-6,6.575e3,136.9e-6,136.9e-6
564,nom,175,1.691,,342.6e-3,137.4e-6,6.457e3,139.4e-6,139.4e-6
570,nom,175,1.709,,342.6e-3,136.5e-6,6.344e3,141.9e-6,141.9e-6
576,nom,175,1.727,,342.6e-3,135.6e-6,6.235e3,144.3e-6,144.3e-6
582,nom,175,1.745,,342.6e-3,134.6e-6,6.131e3,146.8e-6,146.8e-6
588,nom,175,1.764,,342.6e-3,133.5e-6,6.031e3,149.2e-6,149.2e-6
594,nom,175,1.782,,342.6e-3,132.4e-6,5.935e3,151.6e-6,151.6e-6
600,nom,175,1.8,,342.6e-3,131.3e-6,5.842e3,154e-6,154e-6

